id,code,name,breadcrumb,level,parent_code
89041,95.03.46.2010,Usabini,"Usabini, Kwikma, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.46
89042,95.03.47.2001,Hilipuk,"Hilipuk, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89043,95.03.47.2002,Homidipmu,"Homidipmu, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89044,95.03.47.2003,Kini,"Kini, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89045,95.03.47.2004,Yaruhuk,"Yaruhuk, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89046,95.03.47.2005,Jamin,"Jamin, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89047,95.03.47.2006,Dindok,"Dindok, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89048,95.03.47.2007,Sohondipmu,"Sohondipmu, Hilipuk, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.47
89049,95.03.48.2001,Duram,"Duram, Duram, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.48
89050,95.03.48.2002,Yeminikma,"Yeminikma, Duram, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.48
89051,95.03.48.2003,Goak,"Goak, Duram, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.48
89052,95.03.48.2004,Digitme,"Digitme, Duram, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.48
89053,95.03.48.2005,Dengat,"Dengat, Duram, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.48
89054,95.03.48.2006,Niniwi,"Niniwi, Duram, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.48
89055,95.03.49.2001,Yogosem,"Yogosem, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89056,95.03.49.2002,Kiroma,"Kiroma, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89057,95.03.49.2003,Sogasio,"Sogasio, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89058,95.03.49.2004,Saikama,"Saikama, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89059,95.03.49.2005,Hokolekma,"Hokolekma, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89060,95.03.49.2006,Esahapuk,"Esahapuk, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89061,95.03.49.2007,Mesahaput,"Mesahaput, Yogosem, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.49
89062,95.03.50.2001,Kayo,"Kayo, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89063,95.03.50.2002,Molama,"Molama, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89064,95.03.50.2003,Sebu,"Sebu, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89065,95.03.50.2004,Walet,"Walet, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89066,95.03.50.2005,Hombesaloma,"Hombesaloma, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89067,95.03.50.2006,Alhai,"Alhai, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89068,95.03.50.2007,Uase,"Uase, Kayo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.50
89069,95.03.51.2001,Sumo,"Sumo, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89070,95.03.51.2002,Uam,"Uam, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89071,95.03.51.2003,Maku,"Maku, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89072,95.03.51.2004,Obokain,"Obokain, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89073,95.03.51.2005,Jibuk,"Jibuk, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89074,95.03.51.2006,Wenapong,"Wenapong, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89075,95.03.51.2007,"Muara Balim","Muara Balim, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89076,95.03.51.2008,Hunisi,"Hunisi, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89077,95.03.51.2009,Boor,"Boor, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89078,95.03.51.2010,Wirilu,"Wirilu, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89079,95.03.51.2011,Kwiriside,"Kwiriside, Sumo, Kabupaten Yahukimo, Papua Pegunungan",6,95.03.51
89080,95.04.01.1001,Karubaga,"Karubaga, Karubaga, Kabupaten Tolikara, Papua Pegunungan",5,95.04.01
89081,95.04.01.2002,Kogimagi,"Kogimagi, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89082,95.04.01.2003,Muara,"Muara, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89083,95.04.01.2004,Ampera,"Ampera, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89084,95.04.01.2005,Elsadai,"Elsadai, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89085,95.04.01.2006,Ebenhaiser,"Ebenhaiser, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89086,95.04.01.2007,Kolilan,"Kolilan, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89087,95.04.01.2008,Kuloname,"Kuloname, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89088,95.04.01.2009,Lirak,"Lirak, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89089,95.04.01.2010,Kimobur,"Kimobur, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89090,95.04.01.2011,Kuragepura,"Kuragepura, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89091,95.04.01.2012,Kiranage,"Kiranage, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89092,95.04.01.2013,Luwik,"Luwik, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89093,95.04.01.2014,Gininggadonak,"Gininggadonak, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89094,95.04.01.2015,Danggulurik,"Danggulurik, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89095,95.04.01.2016,Gurikme,"Gurikme, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89096,95.04.01.2017,Molera,"Molera, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89097,95.04.01.2018,Nalorini,"Nalorini, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89098,95.04.01.2019,Beleme,"Beleme, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89099,95.04.01.2020,Gurikagewa,"Gurikagewa, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89100,95.04.01.2021,Pulanggun,"Pulanggun, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89101,95.04.01.2022,Yalikaluk,"Yalikaluk, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89102,95.04.01.2023,Losmen,"Losmen, Karubaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.01
89103,95.04.02.1001,Bokondini,"Bokondini, Bokondini, Kabupaten Tolikara, Papua Pegunungan",5,95.04.02
89104,95.04.02.2002,Mairini,"Mairini, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89105,95.04.02.2003,Apiam,"Apiam, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89106,95.04.02.2004,Umaga,"Umaga, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89107,95.04.02.2005,Galala,"Galala, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89108,95.04.02.2006,Mingganggo,"Mingganggo, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89109,95.04.02.2007,Tenggagama,"Tenggagama, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89110,95.04.02.2008,Kologume,"Kologume, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89111,95.04.02.2009,Lambogo,"Lambogo, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89112,95.04.02.2010,Jawalane,"Jawalane, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89113,95.04.02.2011,Dunduma,"Dunduma, Bokondini, Kabupaten Tolikara, Papua Pegunungan",6,95.04.02
89114,95.04.03.1001,Kanggime,"Kanggime, Kanggime, Kabupaten Tolikara, Papua Pegunungan",5,95.04.03
89115,95.04.03.2002,Marlo,"Marlo, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89116,95.04.03.2003,Logon,"Logon, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89117,95.04.03.2004,Aulani,"Aulani, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89118,95.04.03.2005,Ligiibak,"Ligiibak, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89119,95.04.03.2006,Kerena,"Kerena, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89120,95.04.03.2007,Purugi,"Purugi, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89121,95.04.03.2008,Lawor,"Lawor, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89122,95.04.03.2009,Kagimaluk,"Kagimaluk, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89123,95.04.03.2010,Dundu,"Dundu, Kanggime, Kabupaten Tolikara, Papua Pegunungan",6,95.04.03
89124,95.04.04.1001,Kembu,"Kembu, Kembu, Kabupaten Tolikara, Papua Pegunungan",5,95.04.04
89125,95.04.04.2002,Mamit,"Mamit, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89126,95.04.04.2003,Yowo,"Yowo, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89127,95.04.04.2004,Nugari,"Nugari, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89128,95.04.04.2005,Kobon,"Kobon, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89129,95.04.04.2006,Kabori,"Kabori, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89130,95.04.04.2007,Genani,"Genani, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89131,95.04.04.2008,Wulinaga,"Wulinaga, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89132,95.04.04.2009,Aworera,"Aworera, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89133,95.04.04.2010,Agimdek,"Agimdek, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89134,95.04.04.2011,Tioga,"Tioga, Kembu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.04
89135,95.04.05.2001,Goyage,"Goyage, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89136,95.04.05.2002,Yemarima,"Yemarima, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89137,95.04.05.2003,Tigikun,"Tigikun, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89138,95.04.05.2004,Dugi,"Dugi, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89139,95.04.05.2005,Doge,"Doge, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89140,95.04.05.2006,Benari,"Benari, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89141,95.04.05.2007,Wijamurik,"Wijamurik, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89142,95.04.05.2008,Woji,"Woji, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89143,95.04.05.2009,Mampulaga,"Mampulaga, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89144,95.04.05.2010,"Tidur Mabuk","Tidur Mabuk, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89145,95.04.05.2011,Bini,"Bini, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89146,95.04.05.2012,Didelonik,"Didelonik, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89147,95.04.05.2013,Kumbu,"Kumbu, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89148,95.04.05.2014,Peko,"Peko, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89149,95.04.05.2015,Tiri,"Tiri, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89150,95.04.05.2016,Tigir,"Tigir, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89151,95.04.05.2017,Bopa,"Bopa, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89152,95.04.05.2018,Angkasa,"Angkasa, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89153,95.04.05.2019,Gilok,"Gilok, Goyage, Kabupaten Tolikara, Papua Pegunungan",6,95.04.05
89154,95.04.06.2001,Wurineri,"Wurineri, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89155,95.04.06.2002,Pokegi,"Pokegi, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89156,95.04.06.2003,Arombok,"Arombok, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89157,95.04.06.2004,Enanagi,"Enanagi, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89158,95.04.06.2005,Pindak,"Pindak, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89159,95.04.06.2006,Gilopaga,"Gilopaga, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89160,95.04.06.2007,Keribaga,"Keribaga, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89161,95.04.06.2008,Wona,"Wona, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89162,95.04.06.2009,Numbuboton,"Numbuboton, Wunim, Kabupaten Tolikara, Papua Pegunungan",6,95.04.06
89163,95.04.07.2001,Wina,"Wina, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89164,95.04.07.2002,Gualo,"Gualo, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89165,95.04.07.2003,Bimbogul,"Bimbogul, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89166,95.04.07.2004,Yugumengga,"Yugumengga, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89167,95.04.07.2005,Wariru,"Wariru, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89168,95.04.07.2006,Yugubuk,"Yugubuk, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89169,95.04.07.2007,Akima,"Akima, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89170,95.04.07.2008,Malela,"Malela, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89171,95.04.07.2009,Nakwil,"Nakwil, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89172,95.04.07.2010,Finai,"Finai, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89173,95.04.07.2011,Holandia,"Holandia, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89174,95.04.07.2012,Tawi,"Tawi, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89175,95.04.07.2013,Yogweme,"Yogweme, Wina, Kabupaten Tolikara, Papua Pegunungan",6,95.04.07
89176,95.04.08.2001,Umagi,"Umagi, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89177,95.04.08.2002,Yali,"Yali, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89178,95.04.08.2003,Nambu,"Nambu, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89179,95.04.08.2004,Nolopur,"Nolopur, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89180,95.04.08.2005,Yaleme,"Yaleme, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89181,95.04.08.2006,Gatini,"Gatini, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89182,95.04.08.2007,Mino,"Mino, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89183,95.04.08.2008,Gurin,"Gurin, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89184,95.04.08.2009,Piriluk,"Piriluk, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89185,95.04.08.2010,Pagongga,"Pagongga, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89186,95.04.08.2011,Warna,"Warna, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89187,95.04.08.2012,Popaga,"Popaga, Umagi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.08
89188,95.04.09.2001,Panaga,"Panaga, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89189,95.04.09.2002,Ibunuh,"Ibunuh, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89190,95.04.09.2003,"Saksi Maler","Saksi Maler, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89191,95.04.09.2004,Kutiom,"Kutiom, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89192,95.04.09.2005,Eragani,"Eragani, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89193,95.04.09.2006,Pindanggun,"Pindanggun, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89194,95.04.09.2007,Siak,"Siak, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89195,95.04.09.2008,Yandono,"Yandono, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89196,95.04.09.2009,Paido,"Paido, Panaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.09
89197,95.04.10.2001,Lugwi,"Lugwi, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89198,95.04.10.2002,Yaliwak,"Yaliwak, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89199,95.04.10.2003,Teropme,"Teropme, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89200,95.04.10.2004,Yigonime,"Yigonime, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89201,95.04.10.2005,Mome,"Mome, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89202,95.04.10.2006,Bugum,"Bugum, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89203,95.04.10.2007,Pagona,"Pagona, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89204,95.04.10.2008,Wunabu,"Wunabu, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89205,95.04.10.2009,Wilileme,"Wilileme, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89206,95.04.10.2010,Yangguni,"Yangguni, Woniki, Kabupaten Tolikara, Papua Pegunungan",6,95.04.10
89207,95.04.11.2001,Aruku,"Aruku, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89208,95.04.11.2002,Kubugiwa,"Kubugiwa, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89209,95.04.11.2003,Kubu,"Kubu, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89210,95.04.11.2004,Numbugawe,"Numbugawe, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89211,95.04.11.2005,Tiyenggupur,"Tiyenggupur, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89212,95.04.11.2006,Murik,"Murik, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89213,95.04.11.2007,Minagi,"Minagi, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89214,95.04.11.2008,Kalewi,"Kalewi, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89215,95.04.11.2009,Menggenagi,"Menggenagi, Kubu, Kabupaten Tolikara, Papua Pegunungan",6,95.04.11
89216,95.04.12.2001,Konda,"Konda, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89217,95.04.12.2002,Arulo,"Arulo, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89218,95.04.12.2003,Mandura,"Mandura, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89219,95.04.12.2004,Mowilome,"Mowilome, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89220,95.04.12.2005,Arumagi,"Arumagi, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89221,95.04.12.2006,Gimo,"Gimo, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89222,95.04.12.2007,Silabulo,"Silabulo, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89223,95.04.12.2008,Arikoba,"Arikoba, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89224,95.04.12.2009,Tingapura,"Tingapura, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89225,95.04.12.2010,Ganage,"Ganage, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89226,95.04.12.2011,Yawineri,"Yawineri, Konda/Kondaga, Kabupaten Tolikara, Papua Pegunungan",6,95.04.12
89227,95.04.13.2001,Mondagul,"Mondagul, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89228,95.04.13.2002,Timojimo,"Timojimo, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89229,95.04.13.2003,Tabowanimbo,"Tabowanimbo, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89230,95.04.13.2004,Nelawi,"Nelawi, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89231,95.04.13.2005,Woromolome,"Woromolome, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89232,95.04.13.2006,Kendemaya,"Kendemaya, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89233,95.04.13.2007,Palagi,"Palagi, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89234,95.04.13.2008,Megapura,"Megapura, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89235,95.04.13.2009,Wabuna,"Wabuna, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89236,95.04.13.2010,Minagame,"Minagame, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89237,95.04.13.2011,Barename/Luanggi,"Barename/Luanggi, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89238,95.04.13.2012,Yilogonime/Tabinabo,"Yilogonime/Tabinabo, Nelawi, Kabupaten Tolikara, Papua Pegunungan",6,95.04.13
89239,95.04.14.2001,Kuari,"Kuari, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89240,95.04.14.2002,Menggeba,"Menggeba, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89241,95.04.14.2003,Alopur,"Alopur, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89242,95.04.14.2004,Kenen,"Kenen, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89243,95.04.14.2005,Wanggugup,"Wanggugup, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89244,95.04.14.2006,Baliminggi,"Baliminggi, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89245,95.04.14.2007,Abepur,"Abepur, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89246,95.04.14.2008,Markar,"Markar, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89247,95.04.14.2009,Luanggi,"Luanggi, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89248,95.04.14.2010,Kondegun,"Kondegun, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89249,95.04.14.2011,Jinulira,"Jinulira, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89250,95.04.14.2012,Kibur,"Kibur, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89251,95.04.14.2013,Tebenalo,"Tebenalo, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89252,95.04.14.2014,Umaga,"Umaga, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89253,95.04.14.2015,Kurik,"Kurik, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89254,95.04.14.2016,Menggenagame,"Menggenagame, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89255,95.04.14.2017,Gubagi,"Gubagi, Kuari, Kabupaten Tolikara, Papua Pegunungan",6,95.04.14
89256,95.04.15.2001,Bokoneri,"Bokoneri, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89257,95.04.15.2002,Donggem,"Donggem, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89258,95.04.15.2003,Abimbak,"Abimbak, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89259,95.04.15.2004,Munagame,"Munagame, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89260,95.04.15.2005,Kanewunuk,"Kanewunuk, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89261,95.04.15.2006,Nanggurilime,"Nanggurilime, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89262,95.04.15.2007,Kurewunuk,"Kurewunuk, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89263,95.04.15.2008,Durima,"Durima, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89264,95.04.15.2009,Lerewere,"Lerewere, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89265,95.04.15.2010,Bolly,"Bolly, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89266,95.04.15.2011,Omuk,"Omuk, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89267,95.04.15.2012,Wonaga,"Wonaga, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89268,95.04.15.2013,Waringga,"Waringga, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89269,95.04.15.2014,Tanabume,"Tanabume, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89270,95.04.15.2015,Kanere,"Kanere, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89271,95.04.15.2016,Nunggalo,"Nunggalo, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
89272,95.04.15.2017,Weri,"Weri, Bokoneri, Kabupaten Tolikara, Papua Pegunungan",6,95.04.15
